 0.00000000e+00  1.65000000e+00  0.00000000e+00  1.65000000e+00 
 1.00000000e-11  1.65000000e+00  1.00000000e-11  1.65000000e+00 
 2.00000000e-11  1.65000000e+00  2.00000000e-11  1.65000000e+00 
 4.00000000e-11  1.65000000e+00  4.00000000e-11  1.65000000e+00 
 8.00000000e-11  1.65000000e+00  8.00000000e-11  1.65000000e+00 
 1.60000000e-10  1.65000000e+00  1.60000000e-10  1.65000000e+00 
 3.20000000e-10  1.65000000e+00  3.20000000e-10  1.65000000e+00 
 5.91117026e-10  1.65000000e+00  5.91117026e-10  1.65000000e+00 
 9.37278321e-10  1.65000000e+00  9.37278321e-10  1.65000000e+00 
 1.00000000e-09  1.65000000e+00  1.00000000e-09  1.65000000e+00 
 1.06923226e-09  1.65000000e+00  1.06923226e-09  1.65000000e+00 
 1.20769678e-09  1.65000000e+00  1.20769678e-09  1.65000000e+00 
 1.48462581e-09  1.65000000e+00  1.48462581e-09  1.65000000e+00 
 1.91400148e-09  1.65000000e+00  1.91400148e-09  1.65000000e+00 
 2.39888060e-09  1.65000000e+00  2.39888060e-09  1.65000000e+00 
 2.76272284e-09  1.65000000e+00  2.76272284e-09  1.65000000e+00 
 3.09020635e-09  1.65000000e+00  3.09020635e-09  1.65000000e+00 
 3.43145340e-09  1.65000000e+00  3.43145340e-09  1.65000000e+00 
 3.78727729e-09  1.65000000e+00  3.78727729e-09  1.65000000e+00 
 4.24891629e-09  1.65000000e+00  4.24891629e-09  1.65000000e+00 
 4.71048976e-09  1.65000000e+00  4.71048976e-09  1.65000000e+00 
 5.22632612e-09  1.65000000e+00  5.22632612e-09  1.65000000e+00 
 5.70406295e-09  1.65000000e+00  5.70406295e-09  1.65000000e+00 
 6.20318413e-09  1.65000000e+00  6.20318413e-09  1.65000000e+00 
 6.73268344e-09  1.65000000e+00  6.73268344e-09  1.65000000e+00 
 7.52225371e-09  1.65000000e+00  7.52225371e-09  1.65000000e+00 
 8.39768387e-09  1.65000000e+00  8.39768387e-09  1.65000000e+00 
 9.66388069e-09  1.65000000e+00  9.66388069e-09  1.65000000e+00 
 1.13291442e-08  1.65000000e+00  1.13291442e-08  1.65000000e+00 
 1.36061409e-08  1.65000000e+00  1.36061409e-08  1.65000000e+00 
 1.68461032e-08  1.65000000e+00  1.68461032e-08  1.65000000e+00 
 2.13100098e-08  1.65000000e+00  2.13100098e-08  1.65000000e+00 
 2.60582079e-08  1.65000000e+00  2.60582079e-08  1.65000000e+00 
 2.94116458e-08  1.65000000e+00  2.94116458e-08  1.65000000e+00 
 3.36127153e-08  1.65000000e+00  3.36127153e-08  1.65000000e+00 
 3.72165882e-08  1.65000000e+00  3.72165882e-08  1.65000000e+00 
 4.12787572e-08  1.65000000e+00  4.12787572e-08  1.65000000e+00 
 4.65583420e-08  1.65000000e+00  4.65583420e-08  1.65000000e+00 
 5.23805196e-08  1.65000000e+00  5.23805196e-08  1.65000000e+00 
 6.06608629e-08  1.65000000e+00  6.06608629e-08  1.65000000e+00 
 6.93341423e-08  1.65000000e+00  6.93341423e-08  1.65000000e+00 
 8.42205125e-08  1.65000000e+00  8.42205125e-08  1.65000000e+00 
 1.02497872e-07  1.65000000e+00  1.02497872e-07  1.65000000e+00 
 1.26851139e-07  1.65000000e+00  1.26851139e-07  1.65000000e+00 
